username,timestamp,content,retweets,likes,replies,composite_signal,signal_confidence,trading_signal
user_442,2025-08-31 09:52:08+00:00,This is a sample tweet about Indian stock market #sensex,784,2585,1,-0.38111670632557726,0.81296423672754,SELL
user_423,2025-08-31 09:51:44+00:00,This is a sample tweet about Indian stock market #nifty50,378,1455,178,-0.2208089756834576,0.8916364079062838,SELL
user_453,2025-08-31 09:51:39+00:00,This is a sample tweet about Indian stock market #nifty50,212,2566,385,0.39165631499944853,0.8077918480072543,BUY
user_165,2025-08-31 09:51:21+00:00,This is a sample tweet about Indian stock market #banknifty,542,1833,180,0.08850447534974284,0.9565657925110038,HOLD
user_82,2025-08-31 09:50:06+00:00,This is a sample tweet about Indian stock market #sensex,512,465,475,-0.8244651292105767,0.5953878112031772,HOLD
user_69,2025-08-31 09:50:03+00:00,This is a sample tweet about Indian stock market #banknifty,757,1651,379,0.4962964083352769,0.7564389700013009,BUY
user_28,2025-08-31 09:49:58+00:00,This is a sample tweet about Indian stock market #nifty50,133,251,351,-0.6942233400929574,0.6593049054508768,SELL
user_460,2025-08-31 09:49:27+00:00,This is a sample tweet about Indian stock market #intraday,206,2437,243,0.8357963794474077,0.5898269186951832,HOLD
user_14,2025-08-31 09:47:48+00:00,This is a sample tweet about Indian stock market #banknifty,161,1696,148,-0.36082681768301905,0.8229216454319808,SELL
user_286,2025-08-31 09:47:20+00:00,This is a sample tweet about Indian stock market #nifty50,996,2775,330,1.1106831759190468,0.4549242473132753,HOLD
user_163,2025-08-31 09:46:56+00:00,This is a sample tweet about Indian stock market #intraday,478,2323,341,1.1772509352690828,0.42225564089239775,HOLD
user_206,2025-08-31 09:46:50+00:00,This is a sample tweet about Indian stock market #banknifty,785,2791,414,1.0475981080731818,0.4858836978432832,HOLD
user_458,2025-08-31 09:46:21+00:00,This is a sample tweet about Indian stock market #banknifty,987,817,52,-0.11658631606944152,0.9427844273125512,HOLD
user_74,2025-08-31 09:44:04+00:00,This is a sample tweet about Indian stock market #banknifty,849,1410,175,0.1836207870742033,0.9098867787921769,HOLD
user_287,2025-08-31 09:42:37+00:00,This is a sample tweet about Indian stock market #banknifty,759,1068,469,0.3855930112503975,0.8107674579079331,BUY
user_315,2025-08-31 09:41:16+00:00,This is a sample tweet about Indian stock market #nifty50,111,54,482,-0.6063915460693234,0.7024089897435402,STRONG_SELL
user_80,2025-08-31 09:41:00+00:00,This is a sample tweet about Indian stock market #banknifty,506,1298,123,-0.24979131196217189,0.8774131180390649,SELL
user_235,2025-08-31 09:40:33+00:00,This is a sample tweet about Indian stock market #banknifty,180,2176,424,0.256597480498187,0.8740729419041268,BUY
user_288,2025-08-31 09:39:52+00:00,This is a sample tweet about Indian stock market #intraday,915,519,476,1.0177340142133031,0.5005397165819401,HOLD
user_370,2025-08-31 09:38:42+00:00,This is a sample tweet about Indian stock market #intraday,640,472,25,0.09470963505740224,0.9535205657789115,HOLD
user_375,2025-08-31 09:38:26+00:00,This is a sample tweet about Indian stock market #intraday,165,2622,84,0.6451853982434996,0.6833706279209075,BUY
user_459,2025-08-31 09:38:25+00:00,This is a sample tweet about Indian stock market #nifty50,382,1285,274,-0.14886243936915194,0.9269446877875136,HOLD
user_461,2025-08-31 09:38:09+00:00,This is a sample tweet about Indian stock market #intraday,963,1794,337,1.391210270657724,0.31725355901174523,HOLD
user_240,2025-08-31 09:37:53+00:00,This is a sample tweet about Indian stock market #banknifty,503,479,239,-0.425704811225261,0.7910823037280965,SELL
user_289,2025-08-31 09:36:28+00:00,This is a sample tweet about Indian stock market #nifty50,798,437,499,0.20148721896256502,0.9011186989107862,BUY
user_423,2025-08-31 09:34:27+00:00,This is a sample tweet about Indian stock market #nifty50,312,2952,351,0.5940211936166793,0.7084798291334902,STRONG_BUY
user_417,2025-08-31 09:34:20+00:00,This is a sample tweet about Indian stock market #intraday,688,1438,364,1.0323509250014242,0.49336636253955335,HOLD
user_140,2025-08-31 09:33:17+00:00,This is a sample tweet about Indian stock market #banknifty,382,873,163,-0.4814982224205011,0.7637012861151836,SELL
user_240,2025-08-31 09:33:10+00:00,This is a sample tweet about Indian stock market #nifty50,412,1077,198,-0.3185011837608003,0.8436932545355454,SELL
user_167,2025-08-31 09:32:46+00:00,This is a sample tweet about Indian stock market #banknifty,737,2253,226,0.5072491600941642,0.7510638283421807,STRONG_BUY
user_7,2025-08-31 09:32:35+00:00,This is a sample tweet about Indian stock market #intraday,755,390,387,0.6897098281855978,0.6615199438646242,BUY
user_100,2025-08-31 09:32:29+00:00,This is a sample tweet about Indian stock market #nifty50,26,1656,225,-0.38841379721961156,0.8093831369164278,SELL
user_446,2025-08-31 09:30:50+00:00,This is a sample tweet about Indian stock market #banknifty,22,1418,275,-0.4187570689107349,0.7944919582125358,SELL
user_431,2025-08-31 09:30:44+00:00,This is a sample tweet about Indian stock market #nifty50,63,2376,246,-0.024292278487549016,0.9880783897081008,HOLD
user_434,2025-08-31 09:29:54+00:00,This is a sample tweet about Indian stock market #nifty50,130,2891,204,0.19028692855852355,0.9066153219394381,HOLD
user_246,2025-08-31 09:29:12+00:00,This is a sample tweet about Indian stock market #nifty50,134,2805,301,0.298693938588216,0.8534138024876312,BUY
user_325,2025-08-31 09:28:12+00:00,This is a sample tweet about Indian stock market #sensex,745,2653,26,-0.35193320474006223,0.8272862499151408,SELL
user_318,2025-08-31 09:26:51+00:00,This is a sample tweet about Indian stock market #sensex,586,1009,11,-1.2032165552486536,0.40951282623453655,HOLD
user_290,2025-08-31 09:26:22+00:00,This is a sample tweet about Indian stock market #banknifty,1000,2156,351,0.8867615705903199,0.5648153847804295,HOLD
user_221,2025-08-31 09:24:16+00:00,This is a sample tweet about Indian stock market #intraday,745,245,240,0.4070920792650476,0.8002166357344977,BUY
user_223,2025-08-31 09:23:35+00:00,This is a sample tweet about Indian stock market #nifty50,18,2572,258,0.03394863090605882,0.9833394653443882,HOLD
user_53,2025-08-31 09:23:26+00:00,This is a sample tweet about Indian stock market #sensex,306,439,233,-1.3731178924505647,0.32613252367329326,HOLD
user_35,2025-08-31 09:21:11+00:00,This is a sample tweet about Indian stock market #sensex,835,894,468,-0.36261542326219853,0.8220438743866743,SELL
user_3,2025-08-31 09:18:21+00:00,This is a sample tweet about Indian stock market #intraday,564,1460,495,1.1188737019796744,0.4509046877717321,HOLD
user_448,2025-08-31 09:17:28+00:00,This is a sample tweet about Indian stock market #banknifty,343,141,304,-0.617585965136655,0.6969152481155846,SELL
user_413,2025-08-31 09:17:14+00:00,This is a sample tweet about Indian stock market #nifty50,892,2195,303,0.7353977502420268,0.6390982676895134,BUY
user_236,2025-08-31 09:15:52+00:00,This is a sample tweet about Indian stock market #intraday,366,2077,129,0.6657195390105937,0.6732933507305535,BUY
user_406,2025-08-31 09:15:40+00:00,This is a sample tweet about Indian stock market #nifty50,930,2932,39,0.6943491450168189,0.659243165780147,BUY
user_254,2025-08-31 09:15:01+00:00,This is a sample tweet about Indian stock market #sensex,598,1068,408,-0.5922037444588378,0.709371755372367,STRONG_SELL
user_310,2025-08-31 09:14:23+00:00,This is a sample tweet about Indian stock market #banknifty,735,540,351,-0.02732406435163763,0.98659051900142,HOLD
user_324,2025-08-31 09:12:42+00:00,This is a sample tweet about Indian stock market #nifty50,970,952,216,0.16199996056985216,0.9204973548196895,HOLD
user_3,2025-08-31 09:12:20+00:00,This is a sample tweet about Indian stock market #sensex,413,1722,61,-0.990591951016117,0.5138598792056657,HOLD
user_23,2025-08-31 09:10:53+00:00,This is a sample tweet about Indian stock market #nifty50,297,2845,426,0.6445355779028301,0.6836895319243003,BUY
user_346,2025-08-31 09:10:19+00:00,This is a sample tweet about Indian stock market #intraday,463,2171,91,0.7378583511037045,0.6378907101287079,BUY
user_409,2025-08-31 09:10:17+00:00,This is a sample tweet about Indian stock market #sensex,138,696,215,-1.4445925386649132,0.29105582725078183,HOLD
user_434,2025-08-31 09:08:34+00:00,This is a sample tweet about Indian stock market #banknifty,839,2330,68,0.40287752373966823,0.8022849591547523,BUY
user_476,2025-08-31 09:07:58+00:00,This is a sample tweet about Indian stock market #intraday,903,265,282,0.619734468357658,0.6958608547154415,BUY
user_7,2025-08-31 09:04:31+00:00,This is a sample tweet about Indian stock market #banknifty,382,2030,450,0.4167963086279363,0.7954542154161703,BUY
user_95,2025-08-31 09:03:36+00:00,This is a sample tweet about Indian stock market #banknifty,430,2512,167,0.2509979298483619,0.8768209616376887,BUY
user_2,2025-08-31 09:01:44+00:00,This is a sample tweet about Indian stock market #banknifty,824,1059,298,0.1929454369130254,0.9053106398538785,HOLD
user_439,2025-08-31 09:01:20+00:00,This is a sample tweet about Indian stock market #banknifty,635,2010,286,0.40036262453927507,0.8035191640156041,BUY
user_237,2025-08-31 09:00:07+00:00,This is a sample tweet about Indian stock market #intraday,207,2834,318,1.1108988993214954,0.4548183795028039,HOLD
user_381,2025-08-31 08:58:58+00:00,This is a sample tweet about Indian stock market #intraday,537,129,264,0.20473146644048063,0.8995265611398475,BUY
user_114,2025-08-31 08:58:57+00:00,This is a sample tweet about Indian stock market #nifty50,783,809,184,-0.1137350382854058,0.9441837123813703,HOLD
user_330,2025-08-31 08:55:47+00:00,This is a sample tweet about Indian stock market #banknifty,909,2273,489,1.052982397107598,0.48324131929488323,HOLD
user_312,2025-08-31 08:55:33+00:00,This is a sample tweet about Indian stock market #nifty50,374,2615,131,0.1909066144657397,0.9063112066258828,HOLD
user_95,2025-08-31 08:55:10+00:00,This is a sample tweet about Indian stock market #sensex,142,1445,472,-0.7562103688078919,0.6288843255175861,SELL
user_211,2025-08-31 08:54:03+00:00,This is a sample tweet about Indian stock market #banknifty,8,1303,493,-0.16336280193042207,0.9198285306252566,HOLD
user_324,2025-08-31 08:53:49+00:00,This is a sample tweet about Indian stock market #intraday,35,1542,57,0.03790184862231205,0.9813993953325792,HOLD
user_387,2025-08-31 08:53:42+00:00,This is a sample tweet about Indian stock market #banknifty,979,90,222,-0.180409678827022,0.9114626532474135,HOLD
user_32,2025-08-31 08:52:49+00:00,This is a sample tweet about Indian stock market #nifty50,334,2973,432,0.7401690328664772,0.6367567264433778,BUY
user_440,2025-08-31 08:52:20+00:00,This is a sample tweet about Indian stock market #intraday,780,2012,86,0.9520857039477486,0.5327570967551829,HOLD
user_332,2025-08-31 08:52:13+00:00,This is a sample tweet about Indian stock market #sensex,730,2729,386,0.1880180149276981,0.9077288076137664,HOLD
user_376,2025-08-31 08:51:48+00:00,This is a sample tweet about Indian stock market #nifty50,899,761,302,0.1426180807536539,0.9300091516654068,HOLD
user_256,2025-08-31 08:49:14+00:00,This is a sample tweet about Indian stock market #sensex,847,1822,357,-0.12585334060102535,0.9382365684080173,HOLD
user_483,2025-08-31 08:48:29+00:00,This is a sample tweet about Indian stock market #banknifty,528,1044,267,-0.12693124332056194,0.9377075798999414,HOLD
user_226,2025-08-31 08:48:08+00:00,This is a sample tweet about Indian stock market #banknifty,756,144,361,-0.15881586050152066,0.9220599748170083,HOLD
user_160,2025-08-31 08:46:13+00:00,This is a sample tweet about Indian stock market #intraday,250,972,493,0.627555280195531,0.692022735086392,BUY
user_101,2025-08-31 08:45:14+00:00,This is a sample tweet about Indian stock market #banknifty,922,81,255,-0.1880607251404019,0.9077078472698621,HOLD
user_317,2025-08-31 08:44:50+00:00,This is a sample tweet about Indian stock market #nifty50,986,615,138,-0.07701276285317343,0.9622054330264413,HOLD
user_233,2025-08-31 08:44:06+00:00,This is a sample tweet about Indian stock market #intraday,864,1232,153,0.8003634691951957,0.6072158741096059,BUY
user_172,2025-08-31 08:43:24+00:00,This is a sample tweet about Indian stock market #sensex,374,371,323,-1.2092625680034284,0.4065457020135943,HOLD
user_336,2025-08-31 08:42:52+00:00,This is a sample tweet about Indian stock market #sensex,293,2839,482,-0.02363597606522233,0.988400474839663,HOLD
user_178,2025-08-31 08:42:46+00:00,This is a sample tweet about Indian stock market #intraday,503,1468,351,0.8580811138125962,0.5788905251124878,HOLD
user_42,2025-08-31 08:42:13+00:00,This is a sample tweet about Indian stock market #banknifty,681,475,75,-0.5035485376076192,0.7528799354292398,STRONG_SELL
user_89,2025-08-31 08:42:09+00:00,This is a sample tweet about Indian stock market #intraday,55,311,353,-0.02790841549873624,0.986303744475395,HOLD
user_24,2025-08-31 08:41:26+00:00,This is a sample tweet about Indian stock market #banknifty,164,530,448,-0.40917781064684133,0.7991930480656813,SELL
user_335,2025-08-31 08:40:09+00:00,This is a sample tweet about Indian stock market #sensex,227,1375,479,-0.698082214922716,0.6574111348887954,SELL
user_246,2025-08-31 08:39:12+00:00,This is a sample tweet about Indian stock market #nifty50,977,623,450,0.3704572923873805,0.8181954207425075,BUY
user_249,2025-08-31 08:37:26+00:00,This is a sample tweet about Indian stock market #intraday,275,1631,447,0.8582300727763685,0.5788174224302306,HOLD
user_61,2025-08-31 08:37:19+00:00,This is a sample tweet about Indian stock market #sensex,680,2772,175,-0.14533149501192827,0.9286775241128825,HOLD
user_233,2025-08-31 08:37:06+00:00,This is a sample tweet about Indian stock market #nifty50,34,1106,63,-0.8452400471112309,0.5851923709037112,HOLD
user_257,2025-08-31 08:36:11+00:00,This is a sample tweet about Indian stock market #sensex,942,1742,413,0.008219134998288857,0.995966400416645,HOLD
user_64,2025-08-31 08:34:58+00:00,This is a sample tweet about Indian stock market #sensex,249,2215,405,-0.43528217024429194,0.7863821459430201,SELL
user_372,2025-08-31 08:34:54+00:00,This is a sample tweet about Indian stock market #nifty50,963,1657,181,0.3987470393337575,0.8043120240687855,BUY
user_494,2025-08-31 08:34:16+00:00,This is a sample tweet about Indian stock market #banknifty,600,1600,380,0.3339780191989186,0.8360978862896356,BUY
user_296,2025-08-31 08:34:08+00:00,This is a sample tweet about Indian stock market #sensex,717,852,210,-0.8612529612232369,0.5773339181950103,HOLD
user_320,2025-08-31 08:34:04+00:00,This is a sample tweet about Indian stock market #banknifty,883,412,475,0.23343057114346066,0.8854422692044197,BUY
user_109,2025-08-31 08:33:32+00:00,This is a sample tweet about Indian stock market #intraday,88,534,219,-0.09926774310215863,0.9512836414901591,HOLD
user_418,2025-08-31 08:33:31+00:00,This is a sample tweet about Indian stock market #banknifty,466,1878,318,0.23833181618352617,0.883036947968591,BUY
user_129,2025-08-31 08:32:58+00:00,This is a sample tweet about Indian stock market #nifty50,238,2780,311,0.3971735738806724,0.8050842135506846,BUY
user_471,2025-08-31 08:32:45+00:00,This is a sample tweet about Indian stock market #sensex,405,2172,170,-0.652279085554508,0.6798893498803251,SELL
user_314,2025-08-31 08:32:27+00:00,This is a sample tweet about Indian stock market #intraday,960,971,118,0.7279814370001104,0.6427378767248741,BUY
user_309,2025-08-31 08:32:04+00:00,This is a sample tweet about Indian stock market #nifty50,581,528,17,-0.6563124535712657,0.6779099455323863,SELL
user_154,2025-08-31 08:31:47+00:00,This is a sample tweet about Indian stock market #banknifty,330,2201,192,0.06684541035364308,0.967195134353218,HOLD
user_194,2025-08-31 08:30:55+00:00,This is a sample tweet about Indian stock market #sensex,348,2225,81,-0.8109517535399754,0.6020195974539202,SELL
